,data_peso_predito,idGalpao,nroLote,day,peso_predito,sexo,qtde,mort,km,idIntegrador,granja,nucleo,aviario,qtdInicial,consumo,lucro,custo,custoAlimentar
2,2024-10-14,3840104,84021,1.0,0.0,f,0.0,0.0,13.4,SSA,384,1,4,44500.0,0.0,0.0,0.0,0.0
2,2024-10-14,3900102,84146,45.0,2.8420821013243156,f,31515.0,-55.0,44.4,SSA,390,1,2,33000.0,4.796485919295555,54613.570660442754,348532.97596154164,358195.30000000005
2,2024-10-14,3820205,84101,47.0,3.191784791538099,m,17526.0,-90.0,16.8,SSA,382,2,5,21500.0,5.898324569298499,14893.107772126998,236889.32260236476,263238.14
2,2024-10-14,1700102,83814,49.0,3.1697099932556707,x,19113.0,-119.0,39.6,SSA,170,1,2,21500.0,6.391079040582404,21386.86199378516,251295.72262824632,250233.53999999998
2,2024-10-14,3880102,84025,49.0,3.440211727673064,m,37050.0,-262.0,10.7,SSA,388,1,2,43500.0,6.018112553359654,65093.34523917065,508603.41490163136,483770.67
2,2024-10-14,3820206,84102,48.0,2.859863370690156,f,41765.0,-130.0,16.8,SSA,382,2,6,44000.0,5.801587595139272,-1914.0661787439603,539523.3799183556,455849.24
2,2024-10-14,1700205,83817,49.0,3.4344567327381728,m,29223.0,-190.0,39.6,SSA,170,2,5,31500.0,6.618489207999098,23781.000277253275,427962.44580548187,391564.29
2,2024-10-14,3880101,84024,49.0,3.13217291164738,f,39237.0,-158.0,10.7,SSA,388,1,1,44500.0,5.4551758593686115,59974.04984594503,493185.65562697646,492674.13999999996
2,2024-10-14,1880104,84158,44.0,2.8751004380478133,f,19185.0,-27.0,11.2,SSA,188,1,4,20000.0,5.475352712009107,24644.34078545522,223625.4265842116,225295.21
2,2024-10-14,1700204,83816,49.0,3.436169752383895,m,29441.0,-190.0,39.6,SSA,170,2,4,31500.0,6.64467196787182,22497.766311801388,432842.62952158274,388318.57
2,2024-10-14,190101,84076,47.0,3.044890568214072,f,20741.0,-54.0,44.6,SSA,19,1,1,22000.0,5.654145027191474,19385.472252584004,264871.0205616676,267776.82
2,2024-10-14,3820204,84100,47.0,2.789316898923015,f,20417.0,-55.0,16.8,SSA,382,2,4,22500.0,5.272356152028776,10689.730325438984,245639.89322158674,265359.01
2,2024-10-14,3840107,84036,1.0,0.0,f,0.0,0.0,13.4,SSA,384,1,7,44000.0,0.0,0.0,0.0,0.0
2,2024-10-14,1880102,84157,44.0,3.014119661964145,m,17784.0,-45.0,11.2,SSA,188,1,2,19000.0,5.0948715336859705,49718.85878567374,191548.71262606123,462313.66
2,2024-10-14,3840105,84034,1.0,0.0,x,0.0,0.0,13.4,SSA,384,1,5,42900.0,0.0,0.0,0.0,0.0
2,2024-10-14,1970101,84518,45.0,3.0539701727064594,x,19166.0,-62.0,36.8,SSA,197,1,1,21000.0,5.7688128624905755,12870.311381910928,250583.9864958332,233396.42000000004
2,2024-10-14,3820207,84103,48.0,3.442457508674254,m,39794.0,-217.0,16.8,SSA,382,2,7,43000.0,6.65852001127841,36084.051472426974,580504.1311324979,971303.2999999999
2,2024-10-14,1700206,83818,49.0,2.869668118795493,f,31137.0,-116.0,39.6,SSA,170,2,6,32500.0,5.764087353430138,-181.59782459773123,402358.80364802136,371335.19
2,2024-10-14,1880103,84160,44.0,3.349374692756144,m,17692.0,-45.0,11.2,SSA,188,1,3,19000.0,6.666406914748067,27041.172135757835,239675.20179039406,231219.51
2,2024-10-14,3090103,83827,1.0,0.0,f,0.0,0.0,40.5,SSA,309,1,3,21000.0,0.0,0.0,0.0,0.0
2,2024-10-14,3820102,84098,47.0,2.902208085745597,f,42445.0,-108.0,16.8,SSA,382,1,2,44000.0,5.396351720630292,40628.65776861034,513823.5263512126,501379.4099999999
2,2024-10-14,3010208,84126,45.0,3.392209531131227,m,26655.0,-86.0,16.0,SSA,301,2,8,30000.0,6.259618673747566,39168.299101191864,367809.17297922325,348003.82
2,2024-10-14,2590102,84531,44.0,3.097327622483632,x,30292.0,-80.0,16.4,SSA,259,1,2,32000.0,4.679605785270777,125305.32231262093,296997.61946695315,332134.9100000001
2,2024-10-14,3840210,84039,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,10,43500.0,0.0,0.0,0.0,0.0
2,2024-10-14,3010309,84127,45.0,3.0264556082335754,m,28117.0,-92.0,16.0,SSA,301,3,9,32000.0,5.157187547125425,50536.976549198735,332474.9538183035,357033.61
2,2024-10-14,2590101,84530,44.0,3.2855555635078764,x,21539.0,-56.0,16.4,SSA,259,1,1,22500.0,5.0840647174854645,93005.99442745477,225518.88892461028,240406.92
2,2024-10-14,3010310,84128,45.0,2.7041024509804674,f,30900.0,-55.0,16.0,SSA,301,3,10,33000.0,4.815572737241737,34715.041045312246,341373.96152925707,341059.6599999999
2,2024-10-14,2490104,84116,45.0,3.0861564638283965,m,20493.0,-62.0,16.6,SSA,249,1,4,21500.0,5.38990438646417,38202.03825258836,246461.9262113839,243587.85000000003
2,2024-10-14,3010311,84129,45.0,3.1962920377560744,m,28747.0,-92.0,16.0,SSA,301,3,11,32000.0,5.628518889870183,50019.9430358166,363549.07321357523,344716.74000000005
2,2024-10-14,2490103,84115,45.0,2.63835303209194,m,19668.0,-60.0,16.6,SSA,249,1,3,21000.0,4.656372477879733,23532.548636929016,210029.41594883543,237093.68
2,2024-10-14,1540102,84061,49.0,3.509094259552197,m,19187.0,-123.0,39.6,SSA,154,1,2,20500.0,6.922322854042181,11301.796835918736,291745.99416676536,256881.12
2,2024-10-14,3880105,84027,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,5,41500.0,0.0,0.0,0.0,0.0
2,2024-10-14,3010312,84130,45.0,2.684849796176677,f,31367.0,-55.0,16.0,SSA,301,3,12,33000.0,4.794312833274505,35182.14783725375,343872.64385133516,334112.42000000004
2,2024-10-14,2490102,84114,45.0,2.597644743306479,f,21188.0,-36.0,16.6,SSA,249,1,2,22000.0,4.488322874754352,28197.957672610704,219532.11691951004,224948.12
2,2024-10-14,3840213,84052,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,13,41500.0,0.0,0.0,0.0,0.0
2,2024-10-14,3010413,84131,45.0,2.6074509996387722,f,31300.0,-55.0,16.0,SSA,301,4,13,33000.0,4.60950147704205,34190.36563885334,333150.7208765564,342756.58
2,2024-10-14,2490101,84113,45.0,2.4327115828380927,f,21823.0,-37.0,16.6,SSA,249,1,1,22500.0,4.440240687464753,15073.16963723852,223880.7113528744,216428.33000000002
2,2024-10-14,3010414,84132,45.0,3.0934237244173066,m,30161.0,-92.0,16.0,SSA,301,4,14,32000.0,5.368901738853291,57562.260786221945,362384.428251407,353427.5900000001
2,2024-10-14,2450102,84033,49.0,3.2116708575847324,x,18798.0,-111.0,35.7,SSA,245,1,2,20000.0,6.287196777382024,-21917.354642159597,293656.1771448906,220398.52
2,2024-10-14,1970102,84519,45.0,2.993184978720199,x,18248.0,-62.0,36.8,SSA,197,1,2,21000.0,5.77328690894422,3995.229577291175,241847.76777478837,230115.74
2,2024-10-14,190104,84079,47.0,3.5607995524582607,m,29725.0,-130.0,44.6,SSA,19,1,4,31000.0,6.128221362812016,73112.5407899869,403294.75411240803,392691.81
2,2024-10-14,3010415,84133,45.0,2.7610204919193615,x,29645.0,-96.0,16.0,SSA,301,4,15,32500.0,4.882323473603586,64024.1359620702,304384.75066368544,689808.3600000001
2,2024-10-14,2750101,84090,45.0,3.3890580615717805,m,18306.0,-57.0,49.5,SSA,275,1,1,20000.0,6.2879382295721,13805.38408121327,265437.0919537605,249548.62
2,2024-10-14,2750102,84091,45.0,2.977092933858709,x,18457.0,-59.0,49.5,SSA,275,1,2,20000.0,5.776726671838718,5529.055835618055,241792.81162969803,529464.84
2,2024-10-14,2970103,84117,44.0,3.2607240891595324,m,30519.0,-76.0,25.4,SSA,297,1,3,32000.0,5.448401433765277,77067.30480472627,370845.3823805198,340358.47000000003
2,2024-10-14,2970104,84118,44.0,2.8215854068734174,f,31957.0,-45.0,25.4,SSA,297,1,4,33000.0,4.9503981135891895,47270.05408118281,358582.4371372068,329927.6599999999
2,2024-10-14,2970102,84096,44.0,2.6839757998884033,f,21219.0,-31.0,25.4,SSA,297,1,2,22500.0,4.8581167827305265,15976.552438327926,240361.17008441404,203657.44
2,2024-10-14,3010101,84119,46.0,2.7103875996282585,f,30210.0,-63.0,16.0,SSA,301,1,1,31500.0,4.74259437860387,40065.81577336934,328479.70726747904,332738.30000000005
2,2024-10-14,2970101,84095,44.0,2.996694303554058,m,20024.0,-51.0,25.4,SSA,297,1,1,21500.0,5.079314872686693,39567.11378584092,230519.02232554252,222374.27999999997
2,2024-10-14,1540101,84060,49.0,2.9155428748913605,f,20278.0,-75.0,39.6,SSA,154,1,1,21200.0,5.819496018524064,937.5781067726202,265167.746148356,245533.84
2,2024-10-14,3880106,84023,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,6,42000.0,0.0,0.0,0.0,0.0
2,2024-10-14,3840211,84030,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,11,44500.0,0.0,0.0,0.0,0.0
2,2024-10-14,3010102,84120,46.0,2.9477313937679117,m,27520.0,-106.0,16.0,SSA,301,1,2,30500.0,5.017223574330159,48443.027830935025,316685.14954123966,369988.4
2,2024-10-14,2930102,84512,44.0,2.7192387268101506,m,20633.0,-51.0,30.3,SSA,293,1,2,21500.0,4.727518092299964,30296.19808546244,222237.1448934201,239235.77000000002
2,2024-10-14,3010103,84121,46.0,2.75128699905486,f,30293.0,-63.0,16.0,SSA,301,1,3,31500.0,5.006224423771953,31070.199566395662,344064.4619513267,351076.41000000003
2,2024-10-14,2930101,84511,44.0,2.4990866070970963,f,21839.0,-31.0,30.3,SSA,293,1,1,22500.0,4.248957237820299,28843.33364238401,216810.2297657991,231782.99
2,2024-10-14,3010104,84122,46.0,3.29788773157593,m,28577.0,-106.0,16.0,SSA,301,1,4,30500.0,5.570128441395135,68771.6427258543,355419.4206854551,347566.35
2,2024-10-14,2750104,84094,45.0,2.8391695607149696,f,18846.0,-33.0,49.5,SSA,275,1,4,20000.0,5.347347134381042,7462.191823998583,233372.76810109708,238608.68000000002
2,2024-10-14,3840212,84031,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,12,43500.0,0.0,0.0,0.0,0.0
2,2024-10-14,3010205,84123,45.0,2.441233354477746,f,29594.0,-52.0,16.0,SSA,301,2,5,31500.0,4.79979614670059,-956.1272357078851,326134.74261146516,325916.02999999997
2,2024-10-14,2750103,84093,45.0,2.8112726448859258,x,16876.0,-59.0,49.5,SSA,275,1,3,20000.0,5.439004614508987,-2981.1799484145013,216522.2901834966,244767.07
2,2024-10-14,3880107,84028,49.0,2.686118372492396,f,38479.0,-158.0,10.7,SSA,388,1,7,44500.0,5.2014558484849625,-2592.915993247123,467812.44499020936,1023436.22
2,2024-10-14,3010206,84124,45.0,3.241123840432501,m,28457.0,-87.0,16.0,SSA,301,2,6,30500.0,5.990978822716612,39733.62231529737,375405.5854181744,351475.6099999999
2,2024-10-14,3010207,84125,45.0,2.898320617997999,f,27808.0,-50.0,16.0,SSA,301,2,7,30000.0,5.701238293173636,9045.923399395251,353718.92195414763,326664.60000000003
2,2024-10-14,2450101,84032,1.0,0.0,m,0.0,0.0,35.7,SSA,245,1,1,19000.0,0.0,0.0,0.0,0.0
2,2024-10-14,3880108,84029,49.0,3.171861784209046,m,39251.0,-262.0,10.7,SSA,388,1,8,43500.0,5.971751578892156,33576.11801147193,526792.7417493718,514442.61
2,2024-10-14,2370102,84092,46.0,3.3039441726664123,m,19113.0,-69.0,38.6,SSA,237,1,2,20000.0,6.036638872799745,19484.790473501373,264745.64018625,254636.33000000005
2,2024-10-14,3350104,83741,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,4,30000.0,0.0,0.0,0.0,0.0
2,2024-10-14,2100102,84144,46.0,2.6043760325815946,f,20383.0,-43.0,10.9,SSA,210,1,2,21500.0,4.633878154550846,21197.495350917947,217738.07467025207,222649.76000000004
2,2024-10-14,3900101,84145,45.0,3.1250407858153446,m,30144.0,-92.0,44.4,SSA,390,1,1,32000.0,4.929171946561059,83090.28097127582,340909.4527724517,360372.24000000005
2,2024-10-14,3840108,84037,1.0,0.0,m,0.0,0.0,13.4,SSA,384,1,8,43000.0,0.0,0.0,0.0,0.0
2,2024-10-14,3350105,83754,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,5,31000.0,0.0,0.0,0.0,0.0
2,2024-10-14,2100101,84143,46.0,2.6559970176951246,x,19349.0,-73.0,10.9,SSA,210,1,1,21000.0,4.6665459244613645,40544.579782712564,190765.79943280618,227650.08000000002
2,2024-10-14,120103,84111,48.0,3.7897434341111786,m,19246.0,-103.0,11.8,SSA,12,1,3,20500.0,6.606965573526906,39552.19185147784,288739.05514872196,251852.01000000004
2,2024-10-14,3350106,83742,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,6,32000.0,0.0,0.0,0.0,0.0
2,2024-10-14,1990104,84083,48.0,3.167591199068642,x,9878.0,-51.0,12.7,SSA,199,1,4,10700.0,5.798586808150666,23305.88815522843,117527.99770043619,506006.9
2,2024-10-14,3350107,83743,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,7,31000.0,0.0,0.0,0.0,0.0
2,2024-10-14,1990103,84082,48.0,3.348440797386784,m,18906.0,-106.0,12.7,SSA,199,1,3,21000.0,6.096933443211998,27465.90510701257,257472.69823397827,268386.6699999999
2,2024-10-14,3350110,83746,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,10,32000.0,0.0,0.0,0.0,0.0
2,2024-10-14,1990102,84081,48.0,3.560953525647457,m,19659.0,-106.0,12.7,SSA,199,1,2,21000.0,6.36411450684949,39991.06969812157,275100.46921040426,258096.97999999998
2,2024-10-14,3840215,84054,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,15,40500.0,0.0,0.0,0.0,0.0
2,2024-10-14,190102,84077,47.0,3.418062187918942,m,19667.0,-88.0,44.6,SSA,19,1,2,21000.0,5.976023898590054,39956.3099332719,262614.54381988617,273947.48999999993
2,2024-10-14,3820101,84097,47.0,2.8532992524769276,x,40249.0,-177.0,16.8,SSA,382,1,1,43500.0,5.320514797083457,74254.61605950794,442651.2136403524,1025968.26
2,2024-10-14,1990101,84080,48.0,3.0506167981431167,f,20982.0,-65.0,12.7,SSA,199,1,1,22000.0,5.595618492942499,25224.821949613164,262875.37355592044,254649.22
2,2024-10-14,3010416,84134,45.0,3.1822537846702192,m,29698.0,-92.0,16.0,SSA,301,4,16,32000.0,5.5000274501183695,59597.53249650821,365776.5521135017,364462.52999999997
2,2024-10-14,3350102,83752,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,2,29800.0,0.0,0.0,0.0,0.0
2,2024-10-14,2100103,84147,46.0,3.1922665831458894,f,20276.0,-43.0,10.9,SSA,210,1,3,21500.0,5.731548379395488,32319.684870895755,259013.8291057414,218757.44000000003
2,2024-10-14,3840106,84035,1.0,0.0,x,0.0,0.0,13.4,SSA,384,1,6,42500.0,0.0,0.0,0.0,0.0
2,2024-10-14,3090104,83828,1.0,0.0,m,0.0,0.0,40.5,SSA,309,1,4,20000.0,0.0,0.0,0.0,0.0
2,2024-10-14,1700101,83813,49.0,3.3371099737994117,x,20127.0,-119.0,39.6,SSA,170,1,1,21500.0,6.723241562565094,28981.317975364975,273332.90402905113,261661.56000000003
2,2024-10-14,3090102,83826,1.0,0.0,f,0.0,0.0,40.5,SSA,309,1,2,21500.0,0.0,0.0,0.0,0.0
2,2024-10-14,190103,84078,47.0,3.1014506740204975,f,31139.0,-78.0,44.6,SSA,19,1,3,32000.0,5.663245084504048,39914.055263018585,394774.84723197896,370442.24999999994
2,2024-10-14,2100205,84149,46.0,3.118092940717392,m,18506.0,-71.0,10.9,SSA,210,2,5,20500.0,5.963200231530789,13496.547021578357,246226.5822305048,231664.9
2,2024-10-14,2100207,84151,46.0,3.370722036411073,m,17749.0,-71.0,10.9,SSA,210,2,7,20500.0,6.42768962365079,15420.539384545671,253860.54197004923,246671.65000000002
2,2024-10-14,3840214,84053,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,14,42400.0,0.0,0.0,0.0,0.0
2,2024-10-14,2370101,84089,46.0,2.881164232073894,f,19152.0,-42.0,38.6,SSA,237,1,1,21000.0,5.492976032614877,3835.3222053914506,244530.11602903772,239444.75
2,2024-10-14,3880104,84022,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,4,43500.0,0.0,0.0,0.0,0.0
2,2024-10-14,3090101,83825,1.0,0.0,m,0.0,0.0,40.5,SSA,309,1,1,20500.0,0.0,0.0,0.0,0.0
2,2024-10-14,3350101,83751,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,1,31400.0,0.0,0.0,0.0,0.0
2,2024-10-14,2100204,84148,46.0,2.6609366211027927,f,20583.0,-43.0,10.9,SSA,210,2,4,21500.0,5.040437242294649,11468.389060426329,235051.64412276036,230134.92
2,2024-10-14,3840209,84038,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,9,44500.0,0.0,0.0,0.0,0.0
2,2024-10-14,120102,84110,48.0,3.0272894320147596,f,20607.0,-64.0,11.8,SSA,12,1,2,21500.0,5.250560765517092,31530.93885491413,249256.53446328812,243038.45
2,2024-10-14,2100206,84150,46.0,3.3869510518385932,m,19045.0,-71.0,10.9,SSA,210,2,6,20500.0,6.455913749043257,21648.829140614194,268685.84786236513,243224.65
1,2024-10-15,3840209,84038,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,9,44500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3840215,84054,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,15,40500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3880102,84025,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,2,43500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3840211,84030,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,11,44500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3840212,84031,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,12,43500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3840213,84052,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,13,41500.0,0.0,0.0,0.0,0.0
1,2024-10-15,3840216,84055,1.0,0.0,x,0.0,0.0,13.4,SSA,384,2,16,41800.0,0.0,0.0,0.0,0.0
1,2024-10-15,3840210,84039,1.0,0.0,m,0.0,0.0,13.4,SSA,384,2,10,43500.0,0.0,0.0,0.0,0.0
1,2024-10-15,120103,84111,49.0,3.8767189542855993,m,19123.0,-123.0,11.8,SSA,12,1,3,20500.0,6.88899331732616,34673.60075536341,299005.7682738152,251852.01000000004
1,2024-10-15,3840107,84036,1.0,0.0,f,0.0,0.0,13.4,SSA,384,1,7,44000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3840214,84053,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,14,42400.0,0.0,0.0,0.0,0.0
1,2024-10-15,3840108,84037,1.0,0.0,m,0.0,0.0,13.4,SSA,384,1,8,43000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3880101,84024,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,1,44500.0,0.0,0.0,0.0,0.0
1,2024-10-15,190101,84076,48.0,3.1110080342201223,f,20676.0,-65.0,44.6,SSA,19,1,1,22000.0,5.8933594408866625,15468.674818076252,274050.05790394795,267776.82
1,2024-10-15,2370101,84089,47.0,2.9471627258998927,f,19101.0,-51.0,38.6,SSA,237,1,1,21000.0,5.7301774360962545,288.74514016797184,253089.4471384218,239444.75
1,2024-10-15,2370102,84092,47.0,3.3880345958378046,m,19029.0,-84.0,38.6,SSA,237,1,2,20000.0,6.305958651883614,15682.017197304755,274501.5501719086,254636.33000000005
1,2024-10-15,2450101,84032,1.0,0.0,m,0.0,0.0,35.7,SSA,245,1,1,19000.0,0.0,0.0,0.0,0.0
1,2024-10-15,2450102,84033,1.0,0.0,x,0.0,0.0,35.7,SSA,245,1,2,20000.0,0.0,0.0,0.0,0.0
1,2024-10-15,3880108,84029,1.0,0.0,m,0.0,0.0,10.7,SSA,388,1,8,43500.0,0.0,0.0,0.0,0.0
1,2024-10-15,2490101,84113,46.0,2.4927378210925086,f,21778.0,-45.0,16.6,SSA,249,1,1,22500.0,4.6384539052754326,12453.242941801815,231891.8431073529,216428.33000000002
1,2024-10-15,2490102,84114,46.0,2.6609004669170657,f,21144.0,-44.0,16.6,SSA,249,1,2,22000.0,4.688633640278962,25843.282639977842,227392.33706571962,224948.12
1,2024-10-15,2490103,84115,46.0,2.7104559671037975,m,19595.0,-73.0,16.6,SSA,249,1,3,21000.0,4.871539232682785,21301.81855856895,217752.52386540157,237093.68
1,2024-10-15,1540102,84061,1.0,0.0,m,0.0,0.0,39.6,SSA,154,1,2,20500.0,0.0,0.0,0.0,0.0
1,2024-10-15,2490104,84116,46.0,3.168605339476911,m,20418.0,-75.0,16.6,SSA,249,1,4,21500.0,5.636841271101307,35501.67603524466,255697.64774505486,243587.85000000003
1,2024-10-15,2100207,84151,47.0,3.4564991755711776,m,17663.0,-86.0,10.9,SSA,210,2,7,20500.0,6.713559457769015,11685.956138078065,263109.7482283717,246671.65000000002
1,2024-10-15,2590101,84530,45.0,3.3690298171621422,x,21473.0,-66.0,16.4,SSA,259,1,1,22500.0,5.31632563377404,91724.11516570774,233892.5256992083,240406.92
1,2024-10-15,2750101,84090,46.0,3.4792546280374124,m,18237.0,-69.0,49.5,SSA,275,1,1,20000.0,6.573402626075848,10246.260864811484,275347.4402336723,249548.62
1,2024-10-15,2750102,84091,46.0,3.0499376880036815,x,18388.0,-69.0,49.5,SSA,275,1,2,20000.0,6.033272824488826,1902.2562716395478,250523.96991412013,529464.84
1,2024-10-15,2750103,84093,46.0,2.8808029720664408,x,16807.0,-69.0,49.5,SSA,275,1,3,20000.0,5.681510223501455,-6138.112810075749,224065.9804474703,244767.07
1,2024-10-15,3880107,84028,1.0,0.0,f,0.0,0.0,10.7,SSA,388,1,7,44500.0,0.0,0.0,0.0,0.0
1,2024-10-15,2750104,84094,46.0,2.9077741424340386,f,18806.0,-40.0,49.5,SSA,275,1,4,20000.0,5.583161214637174,4380.266841269913,241750.6191110181,238608.68000000002
1,2024-10-15,2930101,84511,45.0,2.563583112748457,f,21802.0,-37.0,30.3,SSA,293,1,1,22500.0,4.442873722815918,26910.12812745507,224656.33872020748,231782.99
1,2024-10-15,2930102,84512,45.0,2.7968790793686638,m,20571.0,-62.0,30.3,SSA,293,1,2,21500.0,4.9502875588950195,28331.821493372205,230631.41104378703,239235.77000000002
1,2024-10-15,2970101,84095,45.0,3.0812935000531,m,19962.0,-62.0,25.4,SSA,297,1,1,21500.0,5.317610872725673,37618.50360266917,239232.51899444882,222374.27999999997
1,2024-10-15,1540101,84060,1.0,0.0,f,0.0,0.0,39.6,SSA,154,1,1,21200.0,0.0,0.0,0.0,0.0
1,2024-10-15,3840106,84035,1.0,0.0,x,0.0,0.0,13.4,SSA,384,1,6,42500.0,0.0,0.0,0.0,0.0
1,2024-10-15,2590102,84531,45.0,3.176493333840032,x,30198.0,-94.0,16.4,SSA,259,1,2,32000.0,4.8943592412233246,123866.7715724762,307886.00780207495,332134.9100000001
1,2024-10-15,2970103,84117,45.0,3.3518783700762813,m,30427.0,-92.0,25.4,SSA,297,1,3,32000.0,5.7028590278253795,74018.53419958462,385027.66765198123,340358.47000000003
1,2024-10-15,2100206,84150,47.0,3.473128309108021,m,18959.0,-86.0,10.9,SSA,210,2,6,20500.0,6.742826105830018,17727.61717555119,278649.90811976657,243224.65
1,2024-10-15,1700101,83813,1.0,0.0,x,0.0,0.0,39.6,SSA,170,1,1,21500.0,0.0,0.0,0.0,0.0
1,2024-10-15,1700203,83815,1.0,0.0,f,0.0,0.0,39.6,SSA,170,2,3,32500.0,0.0,0.0,0.0,0.0
1,2024-10-15,1700204,83816,1.0,0.0,m,0.0,0.0,39.6,SSA,170,2,4,31500.0,0.0,0.0,0.0,0.0
1,2024-10-15,1700205,83817,1.0,0.0,m,0.0,0.0,39.6,SSA,170,2,5,31500.0,0.0,0.0,0.0,0.0
1,2024-10-15,1700206,83818,1.0,0.0,f,0.0,0.0,39.6,SSA,170,2,6,32500.0,0.0,0.0,0.0,0.0
1,2024-10-15,1880101,84159,45.0,2.6092767854501666,f,18475.0,-33.0,11.2,SSA,188,1,1,20000.0,4.815625753936889,21071.022158969048,195905.93298000537,455928.52
1,2024-10-15,1880102,84157,45.0,3.099331957535855,m,17730.0,-54.0,11.2,SSA,188,1,2,19000.0,5.333807137332898,48303.56748786141,199031.58389974388,462313.66
1,2024-10-15,1880103,84160,45.0,3.4434530730214514,m,17638.0,-54.0,11.2,SSA,188,1,3,19000.0,6.974354372805567,24101.73905417332,249269.31042991424,231219.51
1,2024-10-15,3900102,84146,46.0,2.9105285156723935,f,31449.0,-66.0,44.4,SSA,390,1,2,33000.0,5.009496412779585,50171.3187418718,361819.66527163255,358195.30000000005
1,2024-10-15,1880104,84158,45.0,2.94734032025824,f,19152.0,-33.0,11.2,SSA,188,1,4,20000.0,5.721296361237273,22007.468286723044,232062.55733622672,225295.21
1,2024-10-15,1700102,83814,1.0,0.0,x,0.0,0.0,39.6,SSA,170,1,2,21500.0,0.0,0.0,0.0,0.0
1,2024-10-15,2100205,84149,47.0,3.1980908144102913,m,18420.0,-86.0,10.9,SSA,210,2,5,20500.0,6.2295321167351645,9935.70092273096,255212.9555165395,231664.9
1,2024-10-15,1970101,84518,46.0,3.128532853149762,x,19093.0,-73.0,36.8,SSA,197,1,1,21000.0,6.025178346325379,9215.068229306431,259643.51479180658,233396.42000000004
1,2024-10-15,1970102,84519,46.0,3.0662633030963375,x,18175.0,-73.0,36.8,SSA,197,1,2,21000.0,6.0298981941482435,357.76077566784807,250479.97846185765,230115.74
1,2024-10-15,1990101,84080,49.0,3.1136989056123054,f,20904.0,-78.0,12.7,SSA,199,1,1,22000.0,5.828193538720886,21066.459165670385,271898.0582493909,254649.22
1,2024-10-15,1990102,84081,49.0,3.6428536062419012,m,19533.0,-126.0,12.7,SSA,199,1,2,21000.0,6.636527061813266,35425.126865428756,284847.3967023158,258096.97999999998
1,2024-10-15,1990103,84082,49.0,3.425491574009124,m,18780.0,-126.0,12.7,SSA,199,1,3,21000.0,6.3584782664614306,23082.600958200288,266470.02269307064,268386.6699999999
1,2024-10-15,1990104,84083,49.0,3.2335703041778707,x,9819.0,-59.0,12.7,SSA,199,1,4,10700.0,6.0418954482366,21369.512801940407,121539.15830012763,506006.9
1,2024-10-15,2100101,84143,47.0,2.7185140304738162,x,19263.0,-86.0,10.9,SSA,210,1,1,21000.0,4.872341572875785,38280.99998207475,197421.67771427133,227650.08000000002
1,2024-10-15,2100102,84144,47.0,2.6647418503722218,f,20330.0,-53.0,10.9,SSA,210,1,2,21500.0,4.836080718995533,18471.01312417598,225367.0692589448,222649.76000000004
1,2024-10-15,3900101,84145,46.0,3.2091099955925833,m,30033.0,-111.0,44.4,SSA,390,1,1,32000.0,5.156055491609483,80411.6389781764,353391.1424616655,360372.24000000005
1,2024-10-15,2100103,84147,47.0,3.263935644618308,f,20223.0,-53.0,10.9,SSA,210,1,3,21500.0,5.9783597412868446,28818.69509238383,268276.8789131795,218757.44000000003
1,2024-10-15,2100204,84148,47.0,2.7227177319694373,f,20530.0,-53.0,10.9,SSA,210,2,4,21500.0,5.259232710198877,8206.284592194803,243387.89047083902,230134.92
1,2024-10-15,120102,84110,49.0,3.0896239713447597,f,20531.0,-76.0,11.8,SSA,12,1,2,21500.0,5.469572035860558,27761.110512493702,257751.13645781868,243038.45
